start,end,acceleration_x_mean,acceleration_x_std,acceleration_x_min,acceleration_x_median,acceleration_x_max,acceleration_y_mean,acceleration_y_std,acceleration_y_min,acceleration_y_median,acceleration_y_max,acceleration_z_mean,acceleration_z_std,acceleration_z_min,acceleration_z_median,acceleration_z_max,rssi_Kitchen_AP_mean,rssi_Kitchen_AP_std,rssi_Kitchen_AP_min,rssi_Kitchen_AP_median,rssi_Kitchen_AP_max,rssi_Lounge_AP_mean,rssi_Lounge_AP_std,rssi_Lounge_AP_min,rssi_Lounge_AP_median,rssi_Lounge_AP_max,rssi_Upstairs_AP_mean,rssi_Upstairs_AP_std,rssi_Upstairs_AP_min,rssi_Upstairs_AP_median,rssi_Upstairs_AP_max,rssi_Study_AP_mean,rssi_Study_AP_std,rssi_Study_AP_min,rssi_Study_AP_median,rssi_Study_AP_max,pir_bath_mean,pir_bath_std,pir_bath_min,pir_bath_median,pir_bath_max,pir_bed1_mean,pir_bed1_std,pir_bed1_min,pir_bed1_median,pir_bed1_max,pir_bed2_mean,pir_bed2_std,pir_bed2_min,pir_bed2_median,pir_bed2_max,pir_hall_mean,pir_hall_std,pir_hall_min,pir_hall_median,pir_hall_max,pir_kitchen_mean,pir_kitchen_std,pir_kitchen_min,pir_kitchen_median,pir_kitchen_max,pir_living_mean,pir_living_std,pir_living_min,pir_living_median,pir_living_max,pir_stairs_mean,pir_stairs_std,pir_stairs_min,pir_stairs_median,pir_stairs_max,pir_study_mean,pir_study_std,pir_study_min,pir_study_median,pir_study_max,pir_toilet_mean,pir_toilet_std,pir_toilet_min,pir_toilet_median,pir_toilet_max,video_living_room_centre_2d_x_mean,video_living_room_centre_2d_x_std,video_living_room_centre_2d_x_min,video_living_room_centre_2d_x_median,video_living_room_centre_2d_x_max,video_living_room_centre_2d_y_mean,video_living_room_centre_2d_y_std,video_living_room_centre_2d_y_min,video_living_room_centre_2d_y_median,video_living_room_centre_2d_y_max,video_living_room_bb_2d_br_x_mean,video_living_room_bb_2d_br_x_std,video_living_room_bb_2d_br_x_min,video_living_room_bb_2d_br_x_median,video_living_room_bb_2d_br_x_max,video_living_room_bb_2d_br_y_mean,video_living_room_bb_2d_br_y_std,video_living_room_bb_2d_br_y_min,video_living_room_bb_2d_br_y_median,video_living_room_bb_2d_br_y_max,video_living_room_bb_2d_tl_x_mean,video_living_room_bb_2d_tl_x_std,video_living_room_bb_2d_tl_x_min,video_living_room_bb_2d_tl_x_median,video_living_room_bb_2d_tl_x_max,video_living_room_bb_2d_tl_y_mean,video_living_room_bb_2d_tl_y_std,video_living_room_bb_2d_tl_y_min,video_living_room_bb_2d_tl_y_median,video_living_room_bb_2d_tl_y_max,video_living_room_centre_3d_x_mean,video_living_room_centre_3d_x_std,video_living_room_centre_3d_x_min,video_living_room_centre_3d_x_median,video_living_room_centre_3d_x_max,video_living_room_centre_3d_y_mean,video_living_room_centre_3d_y_std,video_living_room_centre_3d_y_min,video_living_room_centre_3d_y_median,video_living_room_centre_3d_y_max,video_living_room_centre_3d_z_mean,video_living_room_centre_3d_z_std,video_living_room_centre_3d_z_min,video_living_room_centre_3d_z_median,video_living_room_centre_3d_z_max,video_living_room_bb_3d_brb_x_mean,video_living_room_bb_3d_brb_x_std,video_living_room_bb_3d_brb_x_min,video_living_room_bb_3d_brb_x_median,video_living_room_bb_3d_brb_x_max,video_living_room_bb_3d_brb_y_mean,video_living_room_bb_3d_brb_y_std,video_living_room_bb_3d_brb_y_min,video_living_room_bb_3d_brb_y_median,video_living_room_bb_3d_brb_y_max,video_living_room_bb_3d_brb_z_mean,video_living_room_bb_3d_brb_z_std,video_living_room_bb_3d_brb_z_min,video_living_room_bb_3d_brb_z_median,video_living_room_bb_3d_brb_z_max,video_living_room_bb_3d_flt_x_mean,video_living_room_bb_3d_flt_x_std,video_living_room_bb_3d_flt_x_min,video_living_room_bb_3d_flt_x_median,video_living_room_bb_3d_flt_x_max,video_living_room_bb_3d_flt_y_mean,video_living_room_bb_3d_flt_y_std,video_living_room_bb_3d_flt_y_min,video_living_room_bb_3d_flt_y_median,video_living_room_bb_3d_flt_y_max,video_living_room_bb_3d_flt_z_mean,video_living_room_bb_3d_flt_z_std,video_living_room_bb_3d_flt_z_min,video_living_room_bb_3d_flt_z_median,video_living_room_bb_3d_flt_z_max,video_kitchen_centre_2d_x_mean,video_kitchen_centre_2d_x_std,video_kitchen_centre_2d_x_min,video_kitchen_centre_2d_x_median,video_kitchen_centre_2d_x_max,video_kitchen_centre_2d_y_mean,video_kitchen_centre_2d_y_std,video_kitchen_centre_2d_y_min,video_kitchen_centre_2d_y_median,video_kitchen_centre_2d_y_max,video_kitchen_bb_2d_br_x_mean,video_kitchen_bb_2d_br_x_std,video_kitchen_bb_2d_br_x_min,video_kitchen_bb_2d_br_x_median,video_kitchen_bb_2d_br_x_max,video_kitchen_bb_2d_br_y_mean,video_kitchen_bb_2d_br_y_std,video_kitchen_bb_2d_br_y_min,video_kitchen_bb_2d_br_y_median,video_kitchen_bb_2d_br_y_max,video_kitchen_bb_2d_tl_x_mean,video_kitchen_bb_2d_tl_x_std,video_kitchen_bb_2d_tl_x_min,video_kitchen_bb_2d_tl_x_median,video_kitchen_bb_2d_tl_x_max,video_kitchen_bb_2d_tl_y_mean,video_kitchen_bb_2d_tl_y_std,video_kitchen_bb_2d_tl_y_min,video_kitchen_bb_2d_tl_y_median,video_kitchen_bb_2d_tl_y_max,video_kitchen_centre_3d_x_mean,video_kitchen_centre_3d_x_std,video_kitchen_centre_3d_x_min,video_kitchen_centre_3d_x_median,video_kitchen_centre_3d_x_max,video_kitchen_centre_3d_y_mean,video_kitchen_centre_3d_y_std,video_kitchen_centre_3d_y_min,video_kitchen_centre_3d_y_median,video_kitchen_centre_3d_y_max,video_kitchen_centre_3d_z_mean,video_kitchen_centre_3d_z_std,video_kitchen_centre_3d_z_min,video_kitchen_centre_3d_z_median,video_kitchen_centre_3d_z_max,video_kitchen_bb_3d_brb_x_mean,video_kitchen_bb_3d_brb_x_std,video_kitchen_bb_3d_brb_x_min,video_kitchen_bb_3d_brb_x_median,video_kitchen_bb_3d_brb_x_max,video_kitchen_bb_3d_brb_y_mean,video_kitchen_bb_3d_brb_y_std,video_kitchen_bb_3d_brb_y_min,video_kitchen_bb_3d_brb_y_median,video_kitchen_bb_3d_brb_y_max,video_kitchen_bb_3d_brb_z_mean,video_kitchen_bb_3d_brb_z_std,video_kitchen_bb_3d_brb_z_min,video_kitchen_bb_3d_brb_z_median,video_kitchen_bb_3d_brb_z_max,video_kitchen_bb_3d_flt_x_mean,video_kitchen_bb_3d_flt_x_std,video_kitchen_bb_3d_flt_x_min,video_kitchen_bb_3d_flt_x_median,video_kitchen_bb_3d_flt_x_max,video_kitchen_bb_3d_flt_y_mean,video_kitchen_bb_3d_flt_y_std,video_kitchen_bb_3d_flt_y_min,video_kitchen_bb_3d_flt_y_median,video_kitchen_bb_3d_flt_y_max,video_kitchen_bb_3d_flt_z_mean,video_kitchen_bb_3d_flt_z_std,video_kitchen_bb_3d_flt_z_min,video_kitchen_bb_3d_flt_z_median,video_kitchen_bb_3d_flt_z_max,video_hallway_centre_2d_x_mean,video_hallway_centre_2d_x_std,video_hallway_centre_2d_x_min,video_hallway_centre_2d_x_median,video_hallway_centre_2d_x_max,video_hallway_centre_2d_y_mean,video_hallway_centre_2d_y_std,video_hallway_centre_2d_y_min,video_hallway_centre_2d_y_median,video_hallway_centre_2d_y_max,video_hallway_bb_2d_br_x_mean,video_hallway_bb_2d_br_x_std,video_hallway_bb_2d_br_x_min,video_hallway_bb_2d_br_x_median,video_hallway_bb_2d_br_x_max,video_hallway_bb_2d_br_y_mean,video_hallway_bb_2d_br_y_std,video_hallway_bb_2d_br_y_min,video_hallway_bb_2d_br_y_median,video_hallway_bb_2d_br_y_max,video_hallway_bb_2d_tl_x_mean,video_hallway_bb_2d_tl_x_std,video_hallway_bb_2d_tl_x_min,video_hallway_bb_2d_tl_x_median,video_hallway_bb_2d_tl_x_max,video_hallway_bb_2d_tl_y_mean,video_hallway_bb_2d_tl_y_std,video_hallway_bb_2d_tl_y_min,video_hallway_bb_2d_tl_y_median,video_hallway_bb_2d_tl_y_max,video_hallway_centre_3d_x_mean,video_hallway_centre_3d_x_std,video_hallway_centre_3d_x_min,video_hallway_centre_3d_x_median,video_hallway_centre_3d_x_max,video_hallway_centre_3d_y_mean,video_hallway_centre_3d_y_std,video_hallway_centre_3d_y_min,video_hallway_centre_3d_y_median,video_hallway_centre_3d_y_max,video_hallway_centre_3d_z_mean,video_hallway_centre_3d_z_std,video_hallway_centre_3d_z_min,video_hallway_centre_3d_z_median,video_hallway_centre_3d_z_max,video_hallway_bb_3d_brb_x_mean,video_hallway_bb_3d_brb_x_std,video_hallway_bb_3d_brb_x_min,video_hallway_bb_3d_brb_x_median,video_hallway_bb_3d_brb_x_max,video_hallway_bb_3d_brb_y_mean,video_hallway_bb_3d_brb_y_std,video_hallway_bb_3d_brb_y_min,video_hallway_bb_3d_brb_y_median,video_hallway_bb_3d_brb_y_max,video_hallway_bb_3d_brb_z_mean,video_hallway_bb_3d_brb_z_std,video_hallway_bb_3d_brb_z_min,video_hallway_bb_3d_brb_z_median,video_hallway_bb_3d_brb_z_max,video_hallway_bb_3d_flt_x_mean,video_hallway_bb_3d_flt_x_std,video_hallway_bb_3d_flt_x_min,video_hallway_bb_3d_flt_x_median,video_hallway_bb_3d_flt_x_max,video_hallway_bb_3d_flt_y_mean,video_hallway_bb_3d_flt_y_std,video_hallway_bb_3d_flt_y_min,video_hallway_bb_3d_flt_y_median,video_hallway_bb_3d_flt_y_max,video_hallway_bb_3d_flt_z_mean,video_hallway_bb_3d_flt_z_std,video_hallway_bb_3d_flt_z_min,video_hallway_bb_3d_flt_z_median,video_hallway_bb_3d_flt_z_max
722.00,723.00,-0.4016,0.0668748084,-0.478,-0.422,-0.234,-0.7915,0.0705234004,-0.928,-0.777,-0.698,0.4683,0.0706661871,0.304,0.494,0.534,-104,0,-104,,-104,-77.8,2.4819347292,-81,-78,-75,-99,3,-102,,-96,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.831443787,3.6243078069,273.414031982,279.958740235,286.645111084,74.7651510239,8.9532144858,55.5595855713,77.3626098633,91.781578064,307,0,307,307,307,168.125,4.9984372558,149,169,171,243.625,13.3831750717,232,240,288,11,7.9372539332,8,8,32,896.842956543,41.1241102053,822.274658203,898.494567871,961.621337891,336.548802376,55.9839592059,221.485519409,321.939361573,445.404174805,2134.01329041,65.2413859905,1971.06738281,2146.97583008,2238.29907227,1115.50566101,33.6306399732,1031.51025391,1122.18756103,1169.26293945,-364.821501732,37.300207774,-390.490722656,-375.464859009,-229.153213501,2164.01329041,65.2413859905,2001.06738281,2176.97583008,2268.29907227,619.020645142,114.347503631,490.080749512,593.810577393,984.503662109,803.191394806,51.4552120581,676.846252441,829.730651855,844.716674805,2104.01329041,65.2413859905,1941.06738281,2116.97583008,2208.29907227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723.00,724.00,-0.1816,0.0943940676,-0.318,-0.157,-0.032,-0.8748,0.0680423398,-1.056,-0.855,-0.744,0.3735,0.069397046,0.28,0.346,0.518,-103.333333333,0.9428090416,-104,,-102,-84.3,9.9804809503,-103,-79,-75,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.536838926,3.9616957246,259.699401855,262.830749512,272.438964844,64.6443539323,5.2965928372,58.2820663452,63.9087867737,72.3350219727,299.689655172,3.9749512968,295,297,307,168.931034483,1.3372909952,167,169,171,233.24137931,1.3301587257,232,234,236,13.5172413793,6.7600280027,8,8,26,806.977606412,10.04889002,789.597106934,809.109375,823.813232422,426.299000707,24.426938414,390.315979004,435.036743164,457.109985352,2204.77661133,93.8118007027,2065.52441406,2214.29174805,2344.69458008,1093.55278489,24.009406107,1058.13793945,1083.25219727,1140.83508301,-383.758116623,24.6126643767,-424.690307617,-385.629150391,-348.382965088,2234.77661133,93.8118007027,2095.52441406,2244.29174805,2374.69458008,558.65646678,28.4881889463,513.929260254,551.49005127,616.205993652,810.076018235,27.2167307862,761.639038086,806.624389648,857.873352051,2174.77661133,93.8118007027,2035.52441406,2184.29174805,2314.69458008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724.00,725.00,0.6205,0.2571901048,0.112,0.674,0.924,-0.7306,0.0647459651,-0.862,-0.738,-0.628,0.2578,0.0708347372,0.174,0.236,0.454,-96.6666666667,3.7712361663,-102,,-94,-81.8,7.138627319,-95,-79,-72,-93,4.6368092478,-96,,-85,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.760990906,2.0325867182,259.769378662,261.036834717,268.765808105,73.1516376495,2.1715223052,70.6447982788,72.4705352783,77.6628723145,295.2,0.6,295,295,297,170.1,0.9949874371,169,171,171,235.2,0.9797958971,234,236,236,24.6,1.1135528726,22,24,26,836.715957642,10.8595001245,821.58203125,835.590148925,869.254577637,385.375570679,20.3041382837,338.357635498,392.221313476,406.603149414,2345.14840088,22.3898372652,2279.08300781,2344.81445312,2399.75634766,1126.06251831,11.8588944234,1093.11999512,1124.9985962,1150.2467041,-417.268182373,8.8361269062,-428.532562256,-420.024627686,-405.40133667,2375.14840088,22.3898372652,2309.08300781,2374.81445312,2429.75634766,610.540158081,11.7183133222,583.622009277,613.890594482,631.555908203,774.539077759,14.019390707,741.357727051,778.039916992,797.754760742,2315.14840088,22.3898372652,2249.08300781,2314.81445312,2369.75634766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725.00,726.00,0.8254,0.0666156138,0.742,0.809,0.962,-0.5545,0.0892857771,-0.754,-0.574,-0.42,0.1988,0.0387628688,0.124,0.207,0.27,-102,0,-102,,-102,-77.6,4.8207883173,-86,-77,-72,-90,0,-90,,-90,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.847268241,2.8799595605,250.977645874,260.647613525,264.229217529,64.9592692511,4.6264463836,58.5582084656,66.661743164,71.0093002319,291.571428571,4.8655389617,279,295,295,167.714285714,1.0973065354,167,167,171,230.928571429,6.26742469,214,234,236,11.4285714286,4.894811914,8,8,22,784.748249599,42.9314105959,690.747070312,805.637084961,826.126464844,431.025254386,19.4655317597,401.958709717,424.924667358,457.995178223,2240.55492292,88.3851303562,2115.78515625,2271.86730957,2342.05957031,1048.69982692,73.7296357664,916.025268555,1089.70404052,1122.93310547,-380.147271293,22.008013769,-423.658569336,-379.378417969,-353.653991699,2270.55492292,88.3851303562,2145.78515625,2301.86730957,2372.05957031,551.295499529,66.0993602177,404.313720703,581.749603272,616.179382324,840.447250366,25.8450575969,794.543518066,837.898254395,890.190795898,2210.55492292,88.3851303562,2085.78515625,2241.86730957,2312.05957031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726.00,727.00,0.5789,0.2970875124,0.142,0.632,0.942,-0.7346,0.1185244279,-0.964,-0.684,-0.528,0.0894,0.0554187694,-0.02,0.08,0.198,-99.75,3.897114317,-102,,-93,-76,2.3237900077,-79,-76,-72,-96.8571428571,5.7427860692,-102,,-88,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.545362684,15.3068495911,197.143890381,222.072784424,249.663955688,55.5574640345,2.3355452523,51.8226242065,54.5637512207,59.1012496948,249.666666667,16.8038796226,221,247,275,154.925925926,10.4205136929,141,155,167,193.111111111,14.4666495989,164,196,210,8,0,8,8,8,512.352345785,104.879678498,318.733032227,509.272460938,681.347412109,524.922748707,37.6153456922,462.763427734,539.286254883,585.032470703,2319.99459274,86.4277763743,2166.98632812,2339.66943359,2459.99926758,733.956477412,112.259418367,529.860412598,722.938781738,885.971435547,-284.776202167,75.7838074335,-376.707489014,-290.837402344,-180.529769897,2349.99459274,86.4277763743,2196.98632812,2369.66943359,2489.99926758,261.73456517,107.919105427,33.9033126831,291.572692871,382.052703857,899.387740524,33.9442279487,839.294311523,907.114929199,954.374084473,2289.99459274,86.4277763743,2136.98632812,2309.66943359,2429.99926758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727.00,728.00,0.2675,0.0563804044,0.174,0.273,0.364,-0.9341,0.091186567,-1.086,-0.955,-0.73,0.0989,0.0651627961,-0.04,0.123,0.23,-93,0,-93,,-93,-76,2.8635642127,-81,-75,-72,-98,0,-98,,-98,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.085540279,2.9412697288,185.219268799,186.474700928,195.571289062,55.3623113325,4.7243994908,51.630859375,53.2775268555,68.8920974731,214.612903226,2.7081408854,211,213,221,137.64516129,2.5086738187,133,139,141,155.419354839,3.1803245275,152,154,162,9.8709677419,3.9979182929,8,8,22,254.137959634,20.1650884886,232.468597412,248.121047974,307.892089844,585.390111123,32.029881477,488.15612793,595.831787109,620.713867188,2587.26569588,79.7831077715,2468.33691406,2588.12207031,2723.80639648,500.673806467,16.4230606387,474.418426514,496.159698486,538.776306152,-161.332587458,19.0669380986,-189.442733765,-168.441726685,-122.469764709,2617.26569588,79.7831077715,2498.33691406,2618.12207031,2753.80639648,-41.1580621658,28.6113697564,-73.2175750732,-52.5298690796,18.8926334381,986.81185224,27.9163282957,925.735534668,985.560058594,1031.5592041,2557.26569588,79.7831077715,2438.33691406,2558.12207031,2693.80639648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728.00,729.00,0.3131,0.0986984802,0.152,0.304,0.51,-0.8703,0.0781108827,-1.022,-0.85,-0.744,0.0265,0.0625039999,-0.114,0.042,0.112,,,,,,-75.9,2.7367864367,-79,-75,-72,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.753110019,2.0732634069,187.37840271,189.394393921,193.962188721,75.4871833108,2.3329765969,70.8947753906,76.5169754028,77.9120330811,215.909090909,2.1513017393,213,215,219,135.181818182,0.5749595746,135,135,137,169.454545455,5.1937661299,162,168,178,29.6363636364,2.3845230998,26,30,32,293.053932883,24.7764052449,262.81854248,289.856933594,341.888549805,437.653600519,16.4808397387,419.048095703,428.784240723,471.384857178,2805.97256747,42.9131336453,2737.49560547,2812.06005859,2870.74414062,556.297113592,29.2432264802,514.348205566,548.138671875,600.144592285,-150.994567871,6.526584253,-170.395523071,-149.492355347,-145.570266724,2835.97256747,42.9131336453,2767.49560547,2842.06005859,2900.74414062,92.778078426,51.9691431248,18.9886417389,78.0459899902,178.181793213,879.37902832,16.4516467898,858.506652832,871.616943359,916.461914062,2775.97256747,42.9131336453,2707.49560547,2782.06005859,2840.74414062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729.00,730.00,0.1265,0.3304450786,-0.328,0.18,0.784,-0.8148,0.2829490413,-1.364,-0.735,-0.392,0.5092,0.2272473542,0.07,0.559,0.83,,,,,,-67.7,4.0012498048,-75,-66,-64,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.126333798,0.1496189983,194.734680176,195.177642822,195.273101807,78.7869886511,0.5479711329,77.4142913818,78.975692749,79.5736465454,219,0,219,219,219,134.882352941,0.4705882353,133,135,135,173.764705882,1.5157763208,172,174,176,29.8823529412,0.4705882353,28,30,30,358.086427576,1.463445225,354.293823242,358.555023193,359.614013672,420.138032801,5.7546965376,411.453491211,418.514709473,434.374145508,2907.10864258,4.1082947889,2894.1965332,2908.18676758,2911.92529297,607.668173397,0.8499905039,604.996704102,607.891235352,608.664672852,-153.27822876,4.7958646048,-154.715652466,-154.547241211,-134.112579346,2937.10864258,4.1082947889,2924.1965332,2938.18676758,2941.92529297,138.88278647,15.3882077016,120.871917725,141.299758911,161.695266724,909.203114229,5.0472631039,903.940429688,908.355773926,928.721496582,2877.10864258,4.1082947889,2864.1965332,2878.18676758,2881.92529297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730.00,731.00,0.5235,0.076215156,0.352,0.548,0.6,-0.6061,0.1020734539,-0.914,-0.601,-0.452,0.6419,0.0494630165,0.508,0.645,0.716,,,,,,-69.1,5.4671747731,-80,-66.5,-66,-103,0,-103,,-103,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.138194493,0.1652813743,194.747238159,195.182693481,195.465087891,79.163331168,0.2552561307,78.5461959839,79.2207756043,79.5952072144,219,0,219,219,219,134.857142857,0.5150787536,133,135,135,172,0,172,172,172,29.8571428571,0.5150787536,28,30,30,356.713981628,1.3479525429,353.576751709,356.781402588,359.934143066,414.566433498,2.810415504,410.816497803,413.694320678,422.065979004,2895.00107247,5.7172206038,2887.11132812,2893.56286622,2905.58837891,605.163205828,1.1828584087,603.530822754,604.865631103,607.353637695,-152.393294743,5.3805148321,-154.411941528,-153.779403686,-133.016098022,2925.00107247,5.7172206038,2917.11132812,2923.56286622,2935.58837891,120.559325627,0.2405801234,120.227333069,120.498806,121.004837036,905.633165632,6.0574494457,901.704345703,903.740478516,927.028564453,2865.00107247,5.7172206038,2857.11132812,2863.56286622,2875.58837891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731.00,732.00,0.5554,0.013770984,0.514,0.558,0.574,-0.5987,0.0067609171,-0.61,-0.598,-0.584,0.6268,0.0126396202,0.6,0.624,0.654,,,,,,-69.3,5.4781383699,-80,-66,-66,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.879476087,0.5868582844,192.450836182,195.09147644,195.236175537,79.6227416992,1.4238979607,78.7293930054,78.8933410645,83.4860839844,218.931034483,0.3649312153,217,219,219,134.24137931,1.1034482759,133,135,137,174,1.0504514629,172,174,176,31.1034482759,1.9359543238,28,30,36,352.530141896,8.2547484677,320.699768066,355.637481689,357.391357422,408.149465627,17.0673426993,360.85357666,417.085754395,419.277587891,2881.92765861,21.3743981729,2818.24121094,2890.81982422,2897.47998047,601.76959018,7.1409300267,569.30657959,604.298156738,605.676086426,-145.46720097,11.8794660416,-174.15524292,-153.573455811,-129.841842651,2911.92765861,21.3743981729,2848.24121094,2920.81982422,2927.47998047,139.971413711,10.002123566,120.494132996,140.447143555,159.506530762,889.165390541,25.3622846715,821.304321289,902.808227539,923.286254883,2851.92765861,21.3743981729,2788.24121094,2860.81982422,2867.47998047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732.00,733.00,0.496,0.1201615579,0.274,0.546,0.672,-0.7021,0.1796312612,-1.242,-0.602,-0.538,0.514,0.1693375328,0.05,0.615,0.656,,,,,,-68.2,2.2271057451,-74,-68,-66,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.19045227,0.685986747,188.484725952,190.244644165,191.469802856,71.0186991882,11.2475145115,54.8515319824,72.0319290161,85.5138549805,214.84,2.7082097408,211,213,219,133,0,133,133,133,168,1.6970562749,166,168,172,21.44,12.7689623697,8,18,38,284.104119873,12.5179286538,261.834197998,281.799316406,310.846221924,458.433792725,96.2340200929,336.07611084,448.148773193,598.850646973,2682.47961914,65.5452955969,2617.70556641,2651.09423828,2816.80712891,522.189790039,37.9294087591,474.140411377,500.735900879,586.658447266,-123.652922058,2.9879921757,-129.77645874,-122.222160339,-120.700088501,2712.47961914,65.5452955969,2647.70556641,2681.09423828,2846.80712891,74.6982841492,17.3153423599,54.4453582764,74.0148925781,117.268920898,914.115166015,99.6170443626,782.293640137,942.219665527,1024.19006348,2652.47961914,65.5452955969,2587.70556641,2621.09423828,2786.80712891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
