start,end,acceleration_x_mean,acceleration_x_std,acceleration_x_min,acceleration_x_median,acceleration_x_max,acceleration_y_mean,acceleration_y_std,acceleration_y_min,acceleration_y_median,acceleration_y_max,acceleration_z_mean,acceleration_z_std,acceleration_z_min,acceleration_z_median,acceleration_z_max,rssi_Kitchen_AP_mean,rssi_Kitchen_AP_std,rssi_Kitchen_AP_min,rssi_Kitchen_AP_median,rssi_Kitchen_AP_max,rssi_Lounge_AP_mean,rssi_Lounge_AP_std,rssi_Lounge_AP_min,rssi_Lounge_AP_median,rssi_Lounge_AP_max,rssi_Upstairs_AP_mean,rssi_Upstairs_AP_std,rssi_Upstairs_AP_min,rssi_Upstairs_AP_median,rssi_Upstairs_AP_max,rssi_Study_AP_mean,rssi_Study_AP_std,rssi_Study_AP_min,rssi_Study_AP_median,rssi_Study_AP_max,pir_bath_mean,pir_bath_std,pir_bath_min,pir_bath_median,pir_bath_max,pir_bed1_mean,pir_bed1_std,pir_bed1_min,pir_bed1_median,pir_bed1_max,pir_bed2_mean,pir_bed2_std,pir_bed2_min,pir_bed2_median,pir_bed2_max,pir_hall_mean,pir_hall_std,pir_hall_min,pir_hall_median,pir_hall_max,pir_kitchen_mean,pir_kitchen_std,pir_kitchen_min,pir_kitchen_median,pir_kitchen_max,pir_living_mean,pir_living_std,pir_living_min,pir_living_median,pir_living_max,pir_stairs_mean,pir_stairs_std,pir_stairs_min,pir_stairs_median,pir_stairs_max,pir_study_mean,pir_study_std,pir_study_min,pir_study_median,pir_study_max,pir_toilet_mean,pir_toilet_std,pir_toilet_min,pir_toilet_median,pir_toilet_max,video_living_room_centre_2d_x_mean,video_living_room_centre_2d_x_std,video_living_room_centre_2d_x_min,video_living_room_centre_2d_x_median,video_living_room_centre_2d_x_max,video_living_room_centre_2d_y_mean,video_living_room_centre_2d_y_std,video_living_room_centre_2d_y_min,video_living_room_centre_2d_y_median,video_living_room_centre_2d_y_max,video_living_room_bb_2d_br_x_mean,video_living_room_bb_2d_br_x_std,video_living_room_bb_2d_br_x_min,video_living_room_bb_2d_br_x_median,video_living_room_bb_2d_br_x_max,video_living_room_bb_2d_br_y_mean,video_living_room_bb_2d_br_y_std,video_living_room_bb_2d_br_y_min,video_living_room_bb_2d_br_y_median,video_living_room_bb_2d_br_y_max,video_living_room_bb_2d_tl_x_mean,video_living_room_bb_2d_tl_x_std,video_living_room_bb_2d_tl_x_min,video_living_room_bb_2d_tl_x_median,video_living_room_bb_2d_tl_x_max,video_living_room_bb_2d_tl_y_mean,video_living_room_bb_2d_tl_y_std,video_living_room_bb_2d_tl_y_min,video_living_room_bb_2d_tl_y_median,video_living_room_bb_2d_tl_y_max,video_living_room_centre_3d_x_mean,video_living_room_centre_3d_x_std,video_living_room_centre_3d_x_min,video_living_room_centre_3d_x_median,video_living_room_centre_3d_x_max,video_living_room_centre_3d_y_mean,video_living_room_centre_3d_y_std,video_living_room_centre_3d_y_min,video_living_room_centre_3d_y_median,video_living_room_centre_3d_y_max,video_living_room_centre_3d_z_mean,video_living_room_centre_3d_z_std,video_living_room_centre_3d_z_min,video_living_room_centre_3d_z_median,video_living_room_centre_3d_z_max,video_living_room_bb_3d_brb_x_mean,video_living_room_bb_3d_brb_x_std,video_living_room_bb_3d_brb_x_min,video_living_room_bb_3d_brb_x_median,video_living_room_bb_3d_brb_x_max,video_living_room_bb_3d_brb_y_mean,video_living_room_bb_3d_brb_y_std,video_living_room_bb_3d_brb_y_min,video_living_room_bb_3d_brb_y_median,video_living_room_bb_3d_brb_y_max,video_living_room_bb_3d_brb_z_mean,video_living_room_bb_3d_brb_z_std,video_living_room_bb_3d_brb_z_min,video_living_room_bb_3d_brb_z_median,video_living_room_bb_3d_brb_z_max,video_living_room_bb_3d_flt_x_mean,video_living_room_bb_3d_flt_x_std,video_living_room_bb_3d_flt_x_min,video_living_room_bb_3d_flt_x_median,video_living_room_bb_3d_flt_x_max,video_living_room_bb_3d_flt_y_mean,video_living_room_bb_3d_flt_y_std,video_living_room_bb_3d_flt_y_min,video_living_room_bb_3d_flt_y_median,video_living_room_bb_3d_flt_y_max,video_living_room_bb_3d_flt_z_mean,video_living_room_bb_3d_flt_z_std,video_living_room_bb_3d_flt_z_min,video_living_room_bb_3d_flt_z_median,video_living_room_bb_3d_flt_z_max,video_kitchen_centre_2d_x_mean,video_kitchen_centre_2d_x_std,video_kitchen_centre_2d_x_min,video_kitchen_centre_2d_x_median,video_kitchen_centre_2d_x_max,video_kitchen_centre_2d_y_mean,video_kitchen_centre_2d_y_std,video_kitchen_centre_2d_y_min,video_kitchen_centre_2d_y_median,video_kitchen_centre_2d_y_max,video_kitchen_bb_2d_br_x_mean,video_kitchen_bb_2d_br_x_std,video_kitchen_bb_2d_br_x_min,video_kitchen_bb_2d_br_x_median,video_kitchen_bb_2d_br_x_max,video_kitchen_bb_2d_br_y_mean,video_kitchen_bb_2d_br_y_std,video_kitchen_bb_2d_br_y_min,video_kitchen_bb_2d_br_y_median,video_kitchen_bb_2d_br_y_max,video_kitchen_bb_2d_tl_x_mean,video_kitchen_bb_2d_tl_x_std,video_kitchen_bb_2d_tl_x_min,video_kitchen_bb_2d_tl_x_median,video_kitchen_bb_2d_tl_x_max,video_kitchen_bb_2d_tl_y_mean,video_kitchen_bb_2d_tl_y_std,video_kitchen_bb_2d_tl_y_min,video_kitchen_bb_2d_tl_y_median,video_kitchen_bb_2d_tl_y_max,video_kitchen_centre_3d_x_mean,video_kitchen_centre_3d_x_std,video_kitchen_centre_3d_x_min,video_kitchen_centre_3d_x_median,video_kitchen_centre_3d_x_max,video_kitchen_centre_3d_y_mean,video_kitchen_centre_3d_y_std,video_kitchen_centre_3d_y_min,video_kitchen_centre_3d_y_median,video_kitchen_centre_3d_y_max,video_kitchen_centre_3d_z_mean,video_kitchen_centre_3d_z_std,video_kitchen_centre_3d_z_min,video_kitchen_centre_3d_z_median,video_kitchen_centre_3d_z_max,video_kitchen_bb_3d_brb_x_mean,video_kitchen_bb_3d_brb_x_std,video_kitchen_bb_3d_brb_x_min,video_kitchen_bb_3d_brb_x_median,video_kitchen_bb_3d_brb_x_max,video_kitchen_bb_3d_brb_y_mean,video_kitchen_bb_3d_brb_y_std,video_kitchen_bb_3d_brb_y_min,video_kitchen_bb_3d_brb_y_median,video_kitchen_bb_3d_brb_y_max,video_kitchen_bb_3d_brb_z_mean,video_kitchen_bb_3d_brb_z_std,video_kitchen_bb_3d_brb_z_min,video_kitchen_bb_3d_brb_z_median,video_kitchen_bb_3d_brb_z_max,video_kitchen_bb_3d_flt_x_mean,video_kitchen_bb_3d_flt_x_std,video_kitchen_bb_3d_flt_x_min,video_kitchen_bb_3d_flt_x_median,video_kitchen_bb_3d_flt_x_max,video_kitchen_bb_3d_flt_y_mean,video_kitchen_bb_3d_flt_y_std,video_kitchen_bb_3d_flt_y_min,video_kitchen_bb_3d_flt_y_median,video_kitchen_bb_3d_flt_y_max,video_kitchen_bb_3d_flt_z_mean,video_kitchen_bb_3d_flt_z_std,video_kitchen_bb_3d_flt_z_min,video_kitchen_bb_3d_flt_z_median,video_kitchen_bb_3d_flt_z_max,video_hallway_centre_2d_x_mean,video_hallway_centre_2d_x_std,video_hallway_centre_2d_x_min,video_hallway_centre_2d_x_median,video_hallway_centre_2d_x_max,video_hallway_centre_2d_y_mean,video_hallway_centre_2d_y_std,video_hallway_centre_2d_y_min,video_hallway_centre_2d_y_median,video_hallway_centre_2d_y_max,video_hallway_bb_2d_br_x_mean,video_hallway_bb_2d_br_x_std,video_hallway_bb_2d_br_x_min,video_hallway_bb_2d_br_x_median,video_hallway_bb_2d_br_x_max,video_hallway_bb_2d_br_y_mean,video_hallway_bb_2d_br_y_std,video_hallway_bb_2d_br_y_min,video_hallway_bb_2d_br_y_median,video_hallway_bb_2d_br_y_max,video_hallway_bb_2d_tl_x_mean,video_hallway_bb_2d_tl_x_std,video_hallway_bb_2d_tl_x_min,video_hallway_bb_2d_tl_x_median,video_hallway_bb_2d_tl_x_max,video_hallway_bb_2d_tl_y_mean,video_hallway_bb_2d_tl_y_std,video_hallway_bb_2d_tl_y_min,video_hallway_bb_2d_tl_y_median,video_hallway_bb_2d_tl_y_max,video_hallway_centre_3d_x_mean,video_hallway_centre_3d_x_std,video_hallway_centre_3d_x_min,video_hallway_centre_3d_x_median,video_hallway_centre_3d_x_max,video_hallway_centre_3d_y_mean,video_hallway_centre_3d_y_std,video_hallway_centre_3d_y_min,video_hallway_centre_3d_y_median,video_hallway_centre_3d_y_max,video_hallway_centre_3d_z_mean,video_hallway_centre_3d_z_std,video_hallway_centre_3d_z_min,video_hallway_centre_3d_z_median,video_hallway_centre_3d_z_max,video_hallway_bb_3d_brb_x_mean,video_hallway_bb_3d_brb_x_std,video_hallway_bb_3d_brb_x_min,video_hallway_bb_3d_brb_x_median,video_hallway_bb_3d_brb_x_max,video_hallway_bb_3d_brb_y_mean,video_hallway_bb_3d_brb_y_std,video_hallway_bb_3d_brb_y_min,video_hallway_bb_3d_brb_y_median,video_hallway_bb_3d_brb_y_max,video_hallway_bb_3d_brb_z_mean,video_hallway_bb_3d_brb_z_std,video_hallway_bb_3d_brb_z_min,video_hallway_bb_3d_brb_z_median,video_hallway_bb_3d_brb_z_max,video_hallway_bb_3d_flt_x_mean,video_hallway_bb_3d_flt_x_std,video_hallway_bb_3d_flt_x_min,video_hallway_bb_3d_flt_x_median,video_hallway_bb_3d_flt_x_max,video_hallway_bb_3d_flt_y_mean,video_hallway_bb_3d_flt_y_std,video_hallway_bb_3d_flt_y_min,video_hallway_bb_3d_flt_y_median,video_hallway_bb_3d_flt_y_max,video_hallway_bb_3d_flt_z_mean,video_hallway_bb_3d_flt_z_std,video_hallway_bb_3d_flt_z_min,video_hallway_bb_3d_flt_z_median,video_hallway_bb_3d_flt_z_max
642,643,0.8673,0.1657266122,0.688,0.786,1.144,-0.5741,0.1287205889,-0.762,-0.598,-0.328,0.2368,0.0555640171,0.152,0.229,0.336,-98.6666666667,2.4494897428,-102,,-95,-76.1,4.3,-84,-74,-71,-87.5,6.8593002559,-98,-86,-79,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,644,0.4335,0.4228053335,-0.144,0.414,1.064,-0.4729,0.1860220148,-0.756,-0.515,-0.194,0.5832,0.1863560034,0.216,0.593,0.944,-96,0,-96,,-96,-71.4,1.7435595774,-74,-72,-69,-92.5,3.3911649916,-98,,-88,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.219328507,9.9351980704,253.806762695,267.454742432,286.888427734,59.3120296312,4.8850084053,52.391784668,59.0165100098,72.5042190552,298.652173913,9.6125312038,281,303,307,147.086956522,5.2578144201,141,145,155,238.695652174,20.6554230854,206,242,270,8,0,8,8,8,893.912924062,67.3387820127,786.935058594,884.095703125,1027.02758789,497.597024669,42.599622649,384.353057861,503.344665527,546.931274414,2337.43089759,42.8509378924,2268.3828125,2349.68334961,2397.72949219,1149.803902,63.324508566,1024.97143555,1184.77050781,1224.9230957,-224.166112485,39.9290018696,-286.969940186,-208.974685669,-177.887527466,2367.43089759,42.8509378924,2298.3828125,2379.68334961,2427.72949219,633.975887133,157.392353224,380.746582031,668.184143066,878.761657715,906.235805346,16.8295613482,879.117370605,911.047912598,929.91784668,2307.43089759,42.8509378924,2238.3828125,2319.68334961,2367.72949219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,645,0.1729,0.1235418553,-0.078,0.183,0.39,-0.8442,0.1672649395,-1.114,-0.881,-0.58,0.3707,0.3006295228,-0.128,0.286,0.856,-98,0,-98,,-98,-72.9,0.7,-74,-73,-71,-91.7142857143,4.0607629724,-98,,-86,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.666638056,17.9306456749,194.762481689,217.031257629,252.101318359,53.6594071388,9.5881033881,36.0359344482,58.3129730225,63.7447814941,252.75,15.1031177797,237,247,281,140.583333333,1.1516895801,137,141,141,190.333333333,19.7033556082,156,191,212,8,0,8,8,8,519.893058777,148.07623243,304.293701172,493.240005493,774.829589844,570.785625458,86.2476941958,483.66003418,526.106842041,736.113586426,2451.65996297,31.6941891732,2399.08618164,2446.61401368,2513.67504883,805.726488749,121.863590394,677.496154785,761.587280274,1030.67749023,-179.067974726,9.408084311,-187.316177368,-181.554931641,-149.888519287,2481.65996297,31.6941891732,2429.08618164,2476.61401368,2543.67504883,255.899474462,164.768667493,-34.6471977234,264.839874268,436.959747314,951.098884583,12.4477811357,930.450744629,949.11706543,975.455078125,2421.65996297,31.6941891732,2369.08618164,2416.61401368,2483.67504883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,646,0.804,0.3158404661,0.16,0.885,1.328,-0.6818,0.399272288,-1.7,-0.54,-0.226,0.1403,0.1537989272,-0.244,0.168,0.36,-97,0,-97,,-97,-75.4,3.6386810797,-79,-76,-70,-92.6,6.9455021417,-105,,-86,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.706152344,5.2240267882,189.237091064,194.403778076,208.550567627,39.8369194031,4.2505111809,32.888633728,39.9844589233,46.113571167,237.733333333,10.5132720353,229,234,267,132.466666667,4.9513185674,127,129,141,163.066666667,9.6572367799,148,168,174,8,0,8,8,8,317.235344442,43.0264417425,261.502624512,309.285552978,419.900177002,713.300227865,40.6717953143,639.823608398,719.120971679,777.956726074,2537.02978516,27.5379043467,2466.36425781,2545.00634766,2573.95532227,698.759031169,86.0891668028,622.498779297,668.569824219,936.669250488,-111.872042084,43.5644747587,-187.947998047,-81.7263832093,-63.1519889832,2567.02978516,27.5379043467,2496.36425781,2575.00634766,2603.95532227,26.8178138097,84.7143775205,-105.904785156,71.0774307251,122.386436462,984.627598063,10.8154188672,956.873901367,987.760406494,999.130004883,2507.02978516,27.5379043467,2436.36425781,2515.00634766,2543.95532227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,647,0.8482,0.1155039393,0.706,0.812,1.09,-0.455,0.1755329029,-0.698,-0.471,-0.202,0.2075,0.0349335083,0.144,0.198,0.294,-103,0,-103,,-103,-75.1,5.4854352608,-90,-74,-70,-98.6,3.3226495452,-105,,-96,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.639988111,2.2577407454,204.765106201,210.668182373,212.988006592,54.545746513,4.2886682387,45.5784683228,55.3751296997,60.1630363464,275.086956522,2.0833301827,271,275,279,139.086956522,1.0999226644,137,139,141,177.217391304,2.4129455523,172,178,180,26.0869565217,10.8343778276,8,32,36,446.324140466,20.3595768446,400.388793945,455.846435547,472.881591797,587.999532948,29.186863799,544.53704834,586.231750488,640.235107422,2564.39079484,43.7631556518,2453.27612305,2586.69042969,2595.15551758,1047.06654424,27.3643891816,968.406921387,1055.42077637,1084.28759766,-173.679467243,11.0057723842,-193.31640625,-174.363082886,-153.519363403,2594.39079484,43.7631556518,2483.27612305,2616.69042969,2625.15551758,153.314881035,23.3427262149,102.167900085,161.398849487,179.902908325,833.227929157,83.290180441,753.011413574,789.940002441,990.976623535,2534.39079484,43.7631556518,2423.27612305,2556.69042969,2565.15551758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,648,0.7746,0.0891742115,0.672,0.747,1.03,-0.5866,0.0835179023,-0.776,-0.57,-0.488,0.2988,0.0736950473,0.156,0.303,0.422,,,,,,-71.7,6.7977937597,-90,-70,-65,-102,0,-102,,-102,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.509527353,5.4294423955,204.559463501,215.51965332,223.337295532,58.6856302115,2.6788963857,53.9793319702,58.1948928833,65.2454986572,277.461538462,5.9564494408,263,278,285,140.076923077,0.9970370305,139,141,141,173.307692308,5.0212565909,168,172,182,23.6923076923,5.1348674672,18,22,34,500.900077233,43.6069408394,411.845428467,505.885437012,561.694335938,553.674211942,19.8305695766,506.074035645,556.856109619,590.218566895,2576.15890738,31.6234942353,2528.98388672,2578.89978028,2636.98828125,1073.06139667,47.4897661646,952.271911621,1091.3126831,1125.40075684,-183.520140428,10.0894876189,-196.396957397,-190.405212402,-170.496536255,2606.15890738,31.6234942353,2558.98388672,2608.89978028,2666.98828125,119.234346536,46.0218557592,70.1047592163,107.468021393,197.349502563,859.471139761,38.7440603434,771.456848145,875.616027832,901.140014648,2546.15890738,31.6234942353,2498.98388672,2548.89978028,2606.98828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,649,0.8575,0.1707827567,0.614,0.821,1.15,-0.4078,0.1885427273,-0.626,-0.483,-0.096,0.1105,0.1200880927,-0.06,0.108,0.284,,,,,,-64.9,2.808914381,-70,-65.5,-60,-98,2.8284271248,-102,,-96,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,207.592743556,2.8747490412,204.417877197,206.75818634,214.644638062,62.1818691889,2.5262210253,58.1957511902,61.4973869323,67.2261505127,251.75,3.3572061798,245,251,261,142.166666667,4.0380138132,127,143,145,175.916666667,2.6757657263,172,176,180,21.1666666667,4.0380138132,12,22,26,470.725785573,12.4444421397,450.788574219,466.986999512,500.876373291,572.990242004,32.0106000733,527.583496094,563.689331054,655.312744141,2828.1876119,144.086537926,2613.89672852,2835.43847657,3141.22509766,918.272193909,28.577296591,853.608764648,925.32232666,955.570251465,-220.832880338,37.0061168901,-254.444564819,-236.430541993,-77.8429336548,2858.1876119,144.086537926,2643.89672852,2865.43847657,3171.22509766,156.971874555,31.6921590391,108.730445862,155.946289062,207.916503906,971.591417949,87.5468002091,851.721252441,955.17074585,1128.64123535,2798.1876119,144.086537926,2583.89672852,2805.43847657,3111.22509766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,650,1.0422,0.1828079867,0.696,1.068,1.334,-0.1423,0.2040914256,-0.446,-0.142,0.27,0.2119,0.1333363791,-0.128,0.224,0.414,-100.571428571,1.590789818,-103,,-99,-72.7,4.4283179651,-80,-71.5,-68,-91.8,4.4,-102,-92,-86,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,200.210086453,3.8001699765,195.012634277,200.30456543,204.735412598,64.332359314,1.4738874022,62.3584747314,63.9202003479,67.9332885742,239.903225806,2.9984387196,237,237,243,135.903225806,6.050085783,127,139,143,163.290322581,3.5758468285,160,162,174,18.7096774194,1.2999639793,18,18,22,445.171133718,50.0618234454,377.604278564,450.092285156,503.140380859,615.21041181,19.354297365,583.455932617,613.168945312,646.003051758,3151.73358745,61.1230783873,3026.31176758,3184.58447266,3226.015625,892.062807145,49.0953530649,825.245056152,867.980773926,947.674194336,-176.331091358,64.7941165672,-250.470046997,-210.27911377,-79.1870880127,3181.73358745,61.1230783873,3056.31176758,3214.58447266,3256.015625,36.3021237158,39.9385513755,0,21.5410366058,155.42868042,1108.74451471,23.0128432795,1071.7208252,1102.49536133,1143.15087891,3121.73358745,61.1230783873,2996.31176758,3154.58447266,3196.015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,651,0.9287,0.1648954517,0.684,0.942,1.198,-0.3217,0.2445635091,-0.834,-0.266,-0.008,-0.0126,0.15335723,-0.346,-0.032,0.334,-100,0,-100,,-100,-68.5,2.7294688128,-73,-69,-65,-96.6666666667,4.9888765157,-102,,-86,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,199.98876614,2.7385106766,196.570510864,199.882507324,203.703414917,65.7239432158,1.2897552223,63.925075531,65.5903625488,68.0607299805,237.740740741,1.9737648288,233,239,239,141.888888889,0.99380799,141,141,143,152.888888889,4.2629613541,148,152,162,20.962962963,1.8354832138,18,20,24,412.643833867,24.5675920011,380.797973633,408.665466309,449.305450439,560.534622758,18.1440519633,534.294250488,559.58770752,585.932250977,2944.59467231,35.258067535,2874.25146484,2939.97265625,3013.82397461,810.733577022,15.5524477421,772.832214355,817.235656738,827.309936523,-228.415102358,12.5822650682,-245.494628906,-218.985748291,-213.869018555,2974.59467231,35.258067535,2904.25146484,2969.97265625,3043.82397461,-72.3313809148,43.5791890027,-123.185096741,-80.7373352051,20.9266338348,1012.24723759,24.1653919613,973.587280273,1005.83343506,1067.25415039,2914.59467231,35.258067535,2844.25146484,2909.97265625,2983.82397461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,652,0.0776,0.2801603826,-0.28,0.102,0.608,-0.9646,0.2584462033,-1.424,-0.921,-0.354,0.119,0.1956277076,-0.186,0.065,0.448,,,,,,-71.6,5.3516352641,-84,-70,-66,-103.333333333,0.9428090416,-104,,-102,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,207.403468045,2.3243042139,203.948989868,208.107582093,212.563369751,64.8696882074,1.1119673013,62.5010452271,64.6906700134,66.3763580322,238.181818182,1.3016200967,237,238,241,141,0,141,141,141,156.272727273,2.4342596071,154,156,164,17.7272727273,1.5130288161,16,18,22,492.972904552,28.2614420872,451.344024658,499.854782105,555.153198242,573.19512662,16.4946751327,550.699951172,574.724182129,607.280761719,2964.44719904,26.609646023,2920.45117188,2964.18469238,3011.86230469,820.979131525,17.0375644499,802.540649414,816.016510009,864.010620117,-220.511031411,1.9595331033,-224.002670288,-220.491706848,-217.27116394,2994.44719904,26.609646023,2950.45117188,2994.18469238,3041.86230469,-38.2336243716,25.0998707617,-62.2191429138,-41.3637104034,41.8255500793,1052.39984131,18.217020689,996.123291016,1057.44348145,1079.11315918,2934.44719904,26.609646023,2890.45117188,2934.18469238,2981.86230469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,653,-0.279,0.4195028009,-0.986,-0.064,0.22,-0.4555,0.554830019,-1.066,-0.762,0.562,0.5717,0.3370063946,-0.376,0.582,0.956,-104,0,-104,,-104,-71.5,4.944694126,-84,-69.5,-67,-98,0,-98,,-98,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.639021737,1.5971805369,210.212753296,213.480155945,216.962738037,66.2361958368,2.9938117933,62.8192634583,65.1855010987,71.0280914307,251.642857143,3.3828800675,243,253,255,140.214285714,0.9767710237,139,141,141,165.857142857,1.3014905113,164,166,168,19.7857142857,0.6185895741,18,20,20,579.431734358,19.0304657978,543.567077637,574.496551513,625.690490723,580.779673985,33.2960824654,529.507324219,595.692810059,628.084899902,3080.36002023,25.2971237244,3030.61743164,3081.33007812,3132.37792969,999.671419416,40.6016201331,890.802856445,1015.93884277,1043.42016602,-220.448992593,10.2322457425,-232.300033569,-226.463905334,-206.742858887,3110.36002023,25.2971237244,3060.61743164,3111.33007812,3162.37792969,62.6307409831,13.7709986741,42.2769317627,64.4368934631,85.3183135986,1071.95284598,11.1818322784,1052.21643066,1071.69970703,1093.55822754,3050.36002023,25.2971237244,3000.61743164,3051.33007812,3102.37792969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
